,Stock Price,Payoff
0,77.8867402833,10.0
1,84.1304080817,5.86959191832
2,76.6079218017,10.0
3,89.9259322407,0.0740677593001
4,77.3880314344,10.0
5,81.0390917565,8.96090824351
6,90.1965093882,0.0
7,88.2796735873,1.7203264127
8,75.2665346186,10.0
9,86.9252789837,3.07472101634
10,72.2796551951,10.0
11,81.5401655028,8.45983449719
12,73.7438630691,10.0
13,78.0500792618,10.0
14,79.0698895011,10.0
15,89.8949729246,0.105027075392
16,81.5041237164,8.49587628359
17,88.2292700739,1.77072992614
18,74.1352837923,10.0
19,97.4425578015,0.0
20,79.4993818177,10.0
21,85.2637371023,4.73626289774
22,82.629694207,7.37030579303
23,81.521700887,8.47829911303
24,84.217345573,5.78265442704
25,97.4165578894,0.0
26,84.5501535849,5.44984641507
27,77.0652062634,10.0
28,73.8437928439,10.0
29,82.3548700915,7.64512990854
30,82.1264633784,7.87353662158
31,81.9745822853,8.02541771466
32,81.8167351104,8.1832648896
33,75.1622546051,10.0
34,86.4058728921,3.59412710795
35,82.1953443683,7.80465563169
36,87.6740949066,2.32590509344
37,78.6568602726,10.0
38,96.1196095559,0.0
39,67.1084937267,10.0
40,77.1810558229,10.0
41,87.8654423689,2.13455763106
42,76.1058450785,10.0
43,79.7935439182,10.0
44,105.014378729,0.0
45,106.506271158,0.0
46,84.4713551759,5.52864482413
47,87.6256881836,2.37431181636
48,98.9150556293,0.0
49,77.0882150465,10.0
50,84.1492483018,5.85075169817
51,99.6320300042,0.0
52,71.2963762399,10.0
53,102.43312579,0.0
54,87.664003801,2.33599619901
55,76.5033826379,10.0
56,78.2496029049,10.0
57,84.5432045565,5.45679544353
58,90.8213419785,0.0
59,91.3257477436,0.0
60,96.8722790718,0.0
61,78.7329822909,10.0
62,77.1078503833,10.0
63,93.7588946803,0.0
64,86.5987862552,3.40121374476
65,95.8802059936,0.0
66,84.1806989084,5.81930109159
67,97.2542379285,0.0
68,72.6399124538,10.0
69,97.504180728,0.0
70,80.382403043,9.61759695696
71,99.2019005712,0.0
72,90.1365723752,0.0
73,79.7171873066,10.0
74,70.4071337744,10.0
75,75.3855378194,10.0
76,92.8830620205,0.0
77,90.1299375007,0.0
78,80.5590864165,9.44091358349
79,105.430365483,0.0
80,79.501353576,10.0
81,78.4781287969,10.0
82,94.6013213728,0.0
83,94.1247766543,0.0
84,72.8968280825,10.0
85,83.9017542113,6.09824578867
86,93.2123542695,0.0
87,83.0166572885,6.9833427115
88,82.3872916224,7.6127083776
89,84.3788307308,5.62116926919
90,94.5367011389,0.0
91,87.634888509,2.36511149101
92,96.271731866,0.0
93,80.4716273418,9.52837265817
94,89.6001638004,0.399836199602
95,76.889085656,10.0
96,94.5965726919,0.0
97,89.4124640844,0.587535915586
98,86.1810361438,3.81896385621
99,103.679775638,0.0
100,83.6966178901,6.30338210992
101,96.7144157407,0.0
102,77.9949161744,10.0
103,85.1815423694,4.81845763058
104,82.2471248941,7.7528751059
105,89.274316864,0.725683136033
106,83.3079300473,6.69206995267
107,79.7026375879,10.0
108,94.8432729519,0.0
109,93.3535148219,0.0
110,92.2092966344,0.0
111,91.2436102729,0.0
112,81.8393349818,8.16066501824
113,72.5454991989,10.0
114,88.6656127705,1.33438722949
115,98.1725762107,0.0
116,79.6421262792,10.0
117,78.9538533907,10.0
118,81.9000614682,8.09993853181
119,90.8932755695,0.0
120,97.3843225975,0.0
121,74.4553848525,10.0
122,85.064638256,4.93536174398
123,82.2917228433,7.70827715672
124,93.2048871938,0.0
125,85.1506359133,4.84936408671
126,85.8911686015,4.1088313985
127,80.9212300075,9.07876999252
128,82.7153352603,7.28466473973
129,99.7083886058,0.0
130,118.805926694,0.0
131,82.7444740887,7.25552591134
132,79.8741053567,10.0
133,93.2461396703,0.0
134,92.271420811,0.0
135,81.5938126158,8.40618738418
136,73.7386051187,10.0
137,85.4999530078,4.50004699222
138,84.5534267705,5.44657322954
139,75.9578791124,10.0
140,81.2150965828,8.78490341722
141,80.6041640527,9.39583594731
142,88.2460135175,1.75398648252
143,89.0094845478,0.990515452162
144,82.9993792835,7.00062071645
145,97.5154250703,0.0
146,81.9840521199,8.01594788012
147,74.5237709508,10.0
148,91.5419707379,0.0
149,81.3489443743,8.65105562573
150,88.8218668515,1.17813314848
151,77.1971714034,10.0
152,100.599863082,0.0
153,82.8276969992,7.17230300078
154,78.7302637857,10.0
155,89.3453300788,0.654669921177
156,83.6324880559,6.36751194411
157,74.4970971215,10.0
158,101.665318271,0.0
159,84.9600615396,5.0399384604
160,112.773903755,0.0
161,85.3542951452,4.64570485481
162,90.5327698362,0.0
163,88.240595077,1.75940492302
164,81.4593269581,8.54067304194
165,87.2735283873,2.72647161273
166,81.9898965411,8.01010345892
167,86.9278633219,3.07213667812
168,112.112845113,0.0
169,83.3633949274,6.63660507264
170,83.0867810121,6.91321898788
171,76.2163477017,10.0
172,100.368595248,0.0
173,87.6016133372,2.39838666278
174,89.886588402,0.113411597955
175,83.2560503811,6.7439496189
176,94.8415225024,0.0
177,70.6698334173,10.0
178,87.8021882689,2.19781173112
179,79.5528099115,10.0
180,93.3678976289,0.0
181,95.3753152506,0.0
182,75.7388867425,10.0
183,76.4173956692,10.0
184,77.7868713248,10.0
185,66.9988197014,10.0
186,81.1805211027,8.81947889726
187,86.1493124086,3.8506875914
188,77.0527019686,10.0
189,94.5556179682,0.0
190,92.1578378461,0.0
191,84.9752596836,5.02474031637
192,97.5718654951,0.0
193,96.0047500989,0.0
194,85.7296913229,4.27030867705
195,86.1825506467,3.8174493533
196,89.6779957696,0.322004230394
197,90.3808309815,0.0
198,79.967810767,10.0
199,77.7359753294,10.0
200,94.1261057079,0.0
201,82.3541306409,7.64586935907
202,76.4300691062,10.0
203,77.7368500275,10.0
204,99.6933093078,0.0
205,89.4017643639,0.598235636145
206,79.9907828461,10.0
207,97.1088332374,0.0
208,82.2217278476,7.7782721524
209,84.1260708938,5.87392910619
210,80.5043476178,9.49565238219
211,92.4425899028,0.0
212,86.7249182236,3.27508177635
213,69.5571851824,10.0
214,82.7236895135,7.27631048647
215,80.9953016031,9.00469839687
216,85.5930544422,4.40694555776
217,80.4175086005,9.58249139945
218,85.7596344738,4.24036552619
219,76.4727386602,10.0
220,89.937435197,0.062564803013
221,75.4247364878,10.0
222,79.7221884922,10.0
223,80.8894270624,9.11057293761
224,85.4281789211,4.57182107895
225,84.9709785449,5.02902145513
226,86.9043111857,3.09568881432
227,66.3974039932,10.0
228,79.1474503755,10.0
229,94.3933534154,0.0
230,96.8032668896,0.0
231,78.319179126,10.0
232,79.341574444,10.0
233,84.1547567591,5.84524324092
234,73.0325837602,10.0
235,76.6263417909,10.0
236,83.84886381,6.15113618998
237,80.9112249016,9.08877509843
238,68.3899455429,10.0
239,87.9329123631,2.06708763691
240,91.4476080458,0.0
241,89.370259093,0.62974090696
242,77.5756031085,10.0
243,71.7204452869,10.0
244,88.6706683112,1.32933168883
245,90.7498307012,0.0
246,69.088027223,10.0
247,95.7601123322,0.0
248,87.4343516625,2.56564833747
249,77.5679235483,10.0
250,91.5343390002,0.0
251,88.0148679618,1.98513203821
252,83.903535969,6.096464031
253,90.8697679702,0.0
254,90.7037187766,0.0
255,95.7171186766,0.0
256,89.0434256713,0.956574328669
257,94.810803498,0.0
258,78.3825870965,10.0
259,98.8157332067,0.0
260,79.5121871692,10.0
261,72.2635057391,10.0
262,87.5764223078,2.4235776922
263,81.4579940994,8.54200590062
264,84.9294670354,5.07053296465
265,73.7170454524,10.0
266,89.2324120259,0.767587974056
267,70.8578681434,10.0
268,80.2136075468,9.7863924532
269,77.2044645548,10.0
270,80.2303833352,9.76961666476
271,82.268696989,7.73130301103
272,81.5738227782,8.42617722179
273,84.4002765181,5.59972348186
274,89.040264584,0.959735416049
275,83.1124311506,6.88756884939
276,87.5250126582,2.47498734179
277,80.3658562676,9.6341437324
278,89.6619525651,0.338047434939
279,81.4247313118,8.57526868822
280,74.5311470126,10.0
281,92.3166173054,0.0
282,76.7435444247,10.0
283,78.0673353057,10.0
284,77.750995957,10.0
285,77.4777148883,10.0
286,81.1388529591,8.86114704093
287,94.7856321109,0.0
288,76.9097805045,10.0
289,98.670730266,0.0
290,77.3131816142,10.0
291,87.128049633,2.87195036705
292,95.0446214605,0.0
293,96.1490020439,0.0
294,94.2966911152,0.0
295,95.2605961869,0.0
296,84.0689666729,5.93103332714
297,76.929459959,10.0
298,81.6250401132,8.3749598868
299,75.593146441,10.0
300,83.4702318558,6.52976814423
301,96.1106841109,0.0
302,81.5878238483,8.41217615174
303,95.9268671632,0.0
304,87.2374663747,2.7625336253
305,99.5262706455,0.0
306,66.0595975141,10.0
307,72.3306687225,10.0
308,82.7139254578,7.28607454217
309,76.4682414855,10.0
310,86.3769238142,3.62307618578
311,91.6718876613,0.0
312,91.7289501276,0.0
313,90.3445291942,0.0
314,76.2142839381,10.0
315,86.6778581143,3.32214188574
316,81.7815411585,8.2184588415
317,87.9914916505,2.00850834952
318,85.0976802533,4.90231974665
319,74.8042497031,10.0
320,79.1455260949,10.0
321,91.8464878993,0.0
322,80.5281279922,9.47187200785
323,83.3855391067,6.61446089325
324,75.1085460893,10.0
325,82.947354914,7.05264508601
326,80.4670548842,9.53294511581
327,72.9833056157,10.0
328,86.5048192319,3.49518076807
329,77.1110946857,10.0
330,85.207712732,4.79228726803
331,73.6219573735,10.0
332,80.6638441719,9.33615582807
333,100.243120409,0.0
334,76.8208692045,10.0
335,81.2971218183,8.70287818172
336,81.7418907041,8.25810929592
337,81.0484142722,8.95158572779
338,87.8383672381,2.16163276185
339,74.9279721903,10.0
340,68.3793136232,10.0
341,93.5735237762,0.0
342,104.038998784,0.0
343,90.4858206148,0.0
344,86.5350822665,3.4649177335
345,77.3238115869,10.0
346,92.7064496465,0.0
347,78.5582474597,10.0
348,85.3472197988,4.65278020117
349,80.8723393684,9.12766063159
350,81.7548078149,8.24519218509
351,104.114841296,0.0
352,77.9109090461,10.0
353,82.0608572273,7.93914277271
354,87.3907843506,2.60921564936
355,88.886658469,1.11334153099
356,82.3551806204,7.64481937956
357,87.882012448,2.11798755197
358,77.5081698151,10.0
359,96.2496739793,0.0
360,96.3800665672,0.0
361,69.5759216604,10.0
362,74.6773008903,10.0
363,90.097404264,0.0
364,76.7498615736,10.0
365,92.7300121013,0.0
366,89.3462089439,0.653791056146
367,80.148345573,9.85165442704
368,74.860844228,10.0
369,74.4290297468,10.0
370,88.5065855801,1.49341441988
371,79.2106204783,10.0
372,92.3124891144,0.0
373,76.3477387562,10.0
374,75.3436697215,10.0
375,81.3840805372,8.61591946285
376,96.0134919851,0.0
377,88.7230032974,1.2769967026
378,94.5173231211,0.0
379,103.174217889,0.0
380,83.7660196474,6.23398035256
381,82.7957605607,7.20423943927
382,78.7843524521,10.0
383,79.6565372167,10.0
384,86.9219179106,3.07808208944
385,85.747932443,4.25206755701
386,89.5714230123,0.428576987747
387,74.7184844132,10.0
388,86.1111370374,3.88886296261
389,79.4249326328,10.0
390,83.0392265786,6.96077342142
391,76.7987672765,10.0
392,85.1623986651,4.83760133486
393,96.4587759709,0.0
394,78.0946960744,10.0
395,84.6522866616,5.34771333843
396,87.4557075139,2.54429248609
397,80.5367981941,9.46320180592
398,103.289770423,0.0
399,89.542047707,0.457952292994
400,84.9876715202,5.01232847976
401,87.2316307536,2.76836924643
402,85.0357514747,4.96424852532
403,70.7622170623,10.0
404,83.2329734572,6.7670265428
405,101.833388056,0.0
406,95.1448616292,0.0
407,80.7971095857,9.20289041431
408,89.387229694,0.612770306001
409,103.304296022,0.0
410,76.6139034701,10.0
411,77.9448069249,10.0
412,96.5171563794,0.0
413,87.5933746204,2.40662537963
414,84.5752283473,5.42477165272
415,90.9699615737,0.0
416,88.7962683221,1.2037316779
417,81.1405247795,8.85947522052
418,82.7572992895,7.24270071048
419,74.819547468,10.0
420,89.912658091,0.08734190898
421,75.7744922998,10.0
422,95.1873450806,0.0
423,89.2592051203,0.740794879692
424,85.2987897651,4.70121023487
425,86.2005746588,3.79942534118
426,69.1099400099,10.0
427,82.3516746661,7.64832533386
428,110.008799924,0.0
429,72.1954701549,10.0
430,79.9675968397,10.0
431,114.162525992,0.0
432,83.3589133444,6.64108665562
433,90.7492503473,0.0
434,88.5504659371,1.44953406295
435,82.1859196987,7.81408030133
436,74.6463246334,10.0
437,94.8801126482,0.0
438,82.5048006993,7.49519930073
439,84.6499917378,5.35000826219
440,74.1494777089,10.0
441,77.762061338,10.0
442,74.4123181255,10.0
443,102.592495356,0.0
444,100.745929667,0.0
445,83.6673931318,6.3326068682
446,94.3474005062,0.0
447,98.1681064011,0.0
448,83.5549008137,6.44509918634
449,86.7096267607,3.29037323931
450,84.8886128699,5.11138713015
451,74.4228134041,10.0
452,93.3205510149,0.0
453,95.2529574494,0.0
454,86.1250677955,3.87493220447
455,78.4000966804,10.0
456,86.3492838967,3.65071610331
457,94.3304223803,0.0
458,91.9072999775,0.0
459,114.859004489,0.0
460,106.664964524,0.0
461,71.298335639,10.0
462,74.5940433186,10.0
463,83.4118582643,6.58814173567
464,82.3835625842,7.61643741578
465,87.5218562063,2.47814379375
466,81.6973491465,8.30265085355
467,82.704128899,7.29587110102
468,85.3520064795,4.64799352052
469,89.0638129975,0.936187002473
470,94.3614573549,0.0
471,80.4153783903,9.58462160974
472,74.0838264604,10.0
473,73.3096105558,10.0
474,88.110449293,1.88955070703
475,80.411661693,9.58833830699
476,88.1942265962,1.80577340375
477,72.5163281687,10.0
478,89.9903610674,0.00963893262261
479,73.832106258,10.0
480,93.0017560806,0.0
481,86.3802293818,3.61977061824
482,94.5333954346,0.0
483,80.1055274068,9.8944725932
484,102.582502384,0.0
485,72.7938818445,10.0
486,92.7806291435,0.0
487,83.8275555276,6.17244447237
488,92.0009986075,0.0
489,67.3030517066,10.0
490,87.146614997,2.85338500295
491,86.4112803752,3.58871962477
492,91.6329519135,0.0
493,95.8438184483,0.0
494,85.82099752,4.17900248002
495,84.7804146326,5.2195853674
496,96.8027362275,0.0
497,80.3135136831,9.68648631692
498,75.6751747286,10.0
499,85.9156618425,4.08433815746
500,88.6381687795,1.36183122051
501,75.3183960298,10.0
502,75.7407595706,10.0
503,88.231165583,1.76883441703
504,85.2539853136,4.7460146864
505,81.8043816094,8.19561839056
506,86.0281215087,3.97187849126
